spot_id,location_kind,content_name_ptbr,floor_or_difficulty_ptbr,display_label_ptbr,map_name_ptbr,spot_name_ptbr,map_contents,map_ids,region_ids,mob_map_ids,npc_id,mob_name_ptbr,mob_level,mob_spawn_kind,exp_base_min,exp_base_values,exp_base_value_count,exp_status,spawn_value_by_map,spawn_rows,source_tables,catalog_version
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375347,Regenerador Basiir,104,normal,90169,90169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375347,Regenerador Basiir,104,normal,90169,90169,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375349,Basiir Malpas,108,normal,116669,116669,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375349,Basiir Malpas,108,normal,116669,116669,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375348,Basiir Thanat,108,normal,116669,116669,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375348,Basiir Thanat,108,normal,116669,116669,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375358,Lagarto Selvagem,108,normal,116669,116669,1,candidato_estatico_item_900,753:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375358,Lagarto Selvagem,108,normal,116669,116669,1,candidato_estatico_item_900,756:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375351,Invasor Saqueador Basiir,112,normal,147169,147169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375351,Invasor Saqueador Basiir,112,normal,147169,147169,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375359,Pathfinder Desenfreado,112,normal,147169,147169,1,candidato_estatico_item_900,753:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375359,Pathfinder Desenfreado,112,normal,147169,147169,1,candidato_estatico_item_900,756:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375350,Sniper Ladrão Basiir,112,normal,147169,147169,1,candidato_estatico_item_900,753:64,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375350,Sniper Ladrão Basiir,112,normal,147169,147169,1,candidato_estatico_item_900,756:64,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375354,Basiir Aniquilador Nether,116,normal,181669,181669,1,candidato_estatico_item_900,753:36,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375354,Basiir Aniquilador Nether,116,normal,181669,181669,1,candidato_estatico_item_900,756:36,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375352,Basiir Guerreiro Nether,116,normal,181669,181669,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375352,Basiir Guerreiro Nether,116,normal,181669,181669,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375353,Basiir Sentinela Nether,116,normal,181669,181669,1,candidato_estatico_item_900,753:64,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375353,Basiir Sentinela Nether,116,normal,181669,181669,1,candidato_estatico_item_900,756:64,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753004:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 753],Área 3 da Cratera Albern,Setor Basiir,30,753,753004,753,375360,Fantasma Blindado Enfurecido,116,normal,181669,181669,1,candidato_estatico_item_900,753:36,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753004:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Basiir [mapa 756],Área 3 da Cratera Albern,Setor Basiir,44,756,753004,756,375360,Fantasma Blindado Enfurecido,116,normal,181669,181669,1,candidato_estatico_item_900,756:36,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375316,Hnos Infectados,104,normal,90169,90169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375316,Hnos Infectados,104,normal,90169,90169,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375327,Larva Selvagem,104,normal,90169,90169,1,candidato_estatico_item_900,753:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375327,Larva Selvagem,104,normal,90169,90169,1,candidato_estatico_item_900,756:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375317,Regenerador Hnos,104,normal,90169,90169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375317,Regenerador Hnos,104,normal,90169,90169,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375319,Hnos Malpas,108,normal,116669,116669,1,candidato_estatico_item_900,753:62,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375319,Hnos Malpas,108,normal,116669,116669,1,candidato_estatico_item_900,756:62,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375318,Hnos Thanat,108,normal,116669,116669,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375318,Hnos Thanat,108,normal,116669,116669,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375328,Lagarto Selvagem,108,normal,116669,116669,1,candidato_estatico_item_900,753:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375328,Lagarto Selvagem,108,normal,116669,116669,1,candidato_estatico_item_900,756:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375321,Hnos Snatcher Raider,112,normal,147169,147169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375321,Hnos Snatcher Raider,112,normal,147169,147169,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375320,Hnos Snatcher Sniper,112,normal,147169,147169,1,candidato_estatico_item_900,753:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375320,Hnos Snatcher Sniper,112,normal,147169,147169,1,candidato_estatico_item_900,756:50,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375329,Pathfinder Desenfreado,112,normal,147169,147169,1,candidato_estatico_item_900,753:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375329,Pathfinder Desenfreado,112,normal,147169,147169,1,candidato_estatico_item_900,756:34,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375330,Fantasma Blindado Enfurecido,116,normal,181669,181669,1,candidato_estatico_item_900,753:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375330,Fantasma Blindado Enfurecido,116,normal,181669,181669,1,candidato_estatico_item_900,756:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375324,Hnos Aniquilador Nether,116,normal,181669,181669,1,candidato_estatico_item_900,753:60,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375324,Hnos Aniquilador Nether,116,normal,181669,181669,1,candidato_estatico_item_900,756:60,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375322,Hnos Guerreiro Nether,116,normal,181669,181669,1,candidato_estatico_item_900,753:60,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375322,Hnos Guerreiro Nether,116,normal,181669,181669,1,candidato_estatico_item_900,756:60,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753002:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 753],Área 3 da Cratera Albern,Setor Hnos,30,753,753002,753,375323,Hnos Sentinela Nether,116,normal,181669,181669,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753002:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Hnos [mapa 756],Área 3 da Cratera Albern,Setor Hnos,44,756,753002,756,375323,Hnos Sentinela Nether,116,normal,181669,181669,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753001:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Magni [mapa 753],Área 3 da Cratera Albern,Setor Magni,30,753,753001,753,375312,Larva Selvagem,104,normal,90169,90169,1,candidato_estatico_item_900,753:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753001:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Magni [mapa 756],Área 3 da Cratera Albern,Setor Magni,44,756,753001,756,375312,Larva Selvagem,104,normal,90169,90169,1,candidato_estatico_item_900,756:38,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753001:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Magni [mapa 753],Área 3 da Cratera Albern,Setor Magni,30,753,753001,753,375301,Magni Infectado,104,normal,90169,90169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:756:region:753001:content:44,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Magni [mapa 756],Área 3 da Cratera Albern,Setor Magni,44,756,753001,756,375301,Magni Infectado,104,normal,90169,90169,1,candidato_estatico_item_900,756:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
map:753:region:753001:content:30,time_dungeon,Cratera Albern,,Área 3 da Cratera Albern > Setor Magni [mapa 753],Área 3 da Cratera Albern,Setor Magni,30,753,753001,753,375302,Regenerador Magni,104,normal,90169,90169,1,candidato_estatico_item_900,753:66,1,RF_MapInfoTable_Spawn|RF_MapTable|RF_NPCTable|RF_RegionTable|RF_TimeDungeonMainTable+RF_Time_Dungeon_info|mob_exp_candidates.csv,1.28.5
